,MATCHID,DATE,SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
123,0021700517,12/28/2017,2017-18,Celtics,Rockets,1,0,37,30,82,80,0.451,0.375,8,14,29,43,0.276,0.326,17,24,24,31,0.708,0.774,10,7,34,36,56,53,18,16,9,9,17,17,8,3,99,98
124,0021700506,12/27/2017,2017-18,Hornets,Celtics,0,1,32,37,87,78,0.368,0.474,7,15,23,34,0.304,0.441,20,13,29,13,0.69,1.0,19,6,33,37,58,47,15,20,7,4,12,16,3,7,91,102
125,0021700495,12/25/2017,2017-18,Celtics,Wizards,0,1,39,43,81,93,0.481,0.462,14,6,29,26,0.483,0.231,11,19,17,28,0.647,0.679,8,14,37,33,53,54,20,26,2,6,17,9,4,4,103,111
126,0021700485,12/23/2017,2017-18,Celtics,Bulls,1,0,44,34,92,86,0.478,0.395,12,7,32,19,0.375,0.368,17,17,21,25,0.81,0.68,8,12,38,39,53,59,29,24,9,4,6,15,5,2,117,92
127,0021700468,12/21/2017,2017-18,Knicks,Celtics,1,0,36,33,79,86,0.456,0.384,8,13,14,38,0.571,0.342,22,14,26,19,0.846,0.737,11,9,38,26,60,45,13,17,8,11,17,10,3,1,102,93
128,0021700456,12/20/2017,2017-18,Celtics,Heat,0,1,30,33,80,75,0.375,0.44,13,10,32,28,0.406,0.357,16,14,21,25,0.762,0.56,5,6,39,40,52,56,18,23,5,6,10,15,5,3,89,90
129,0021700442,12/18/2017,2017-18,Pacers,Celtics,0,1,37,44,79,79,0.468,0.557,7,16,21,26,0.333,0.615,30,8,38,14,0.789,0.571,9,6,29,32,49,42,14,26,12,6,13,20,3,4,111,112
130,0021700436,12/16/2017,2017-18,Grizzlies,Celtics,0,1,32,39,79,80,0.405,0.488,14,14,34,30,0.412,0.467,15,10,17,14,0.882,0.714,10,14,28,28,44,50,18,21,8,6,14,17,3,6,93,102
131,0021700423,12/15/2017,2017-18,Celtics,Jazz,0,1,35,40,86,83,0.407,0.482,9,13,31,25,0.29,0.52,16,14,19,18,0.842,0.778,2,9,29,46,42,59,20,19,10,6,9,16,5,2,95,107
132,0021700407,12/13/2017,2017-18,Celtics,Nuggets,1,0,47,45,79,91,0.595,0.495,11,9,25,28,0.44,0.321,19,19,24,26,0.792,0.731,4,20,26,28,37,53,29,22,10,8,14,16,7,4,124,118
133,0021700391,12/11/2017,2017-18,Bulls,Celtics,1,0,39,33,81,83,0.481,0.398,12,10,29,40,0.414,0.25,18,9,25,14,0.72,0.643,10,11,36,35,52,52,23,22,9,2,9,16,3,2,108,85
134,0021700386,12/10/2017,2017-18,Pistons,Celtics,0,1,28,33,84,79,0.333,0.418,10,11,33,30,0.303,0.367,15,14,19,18,0.789,0.778,11,9,35,41,52,58,14,16,7,4,10,14,4,4,81,91
135,0021700374,12/08/2017,2017-18,Spurs,Celtics,1,0,38,38,81,83,0.469,0.458,8,11,27,38,0.296,0.289,21,15,24,17,0.875,0.882,14,11,32,28,52,41,16,14,6,10,13,14,3,0,105,102
136,0021700356,12/06/2017,2017-18,Celtics,Mavericks,1,0,36,34,87,86,0.414,0.395,12,9,34,28,0.353,0.321,13,13,17,17,0.765,0.765,9,6,44,39,60,51,25,19,8,7,12,11,8,5,97,90
137,0021700343,12/04/2017,2017-18,Celtics,Bucks,1,0,43,35,78,78,0.551,0.449,10,9,22,21,0.455,0.429,15,21,19,24,0.789,0.875,8,3,37,25,52,33,25,17,5,6,15,10,3,2,111,100
138,0021700326,12/02/2017,2017-18,Celtics,Suns,1,0,42,48,80,101,0.525,0.475,14,7,31,24,0.452,0.292,18,8,23,11,0.783,0.727,4,16,27,31,39,60,32,24,8,8,9,12,6,1,116,111
139,0021700314,11/30/2017,2017-18,Celtics,76ers,1,0,40,35,79,84,0.506,0.417,12,16,29,32,0.414,0.5,16,11,20,18,0.8,0.611,7,15,33,30,46,53,25,24,7,11,17,19,7,1,108,97
140,0021700292,11/27/2017,2017-18,Celtics,Pistons,0,1,40,44,77,85,0.519,0.518,16,11,33,25,0.485,0.44,12,19,21,23,0.571,0.826,5,8,31,32,46,45,27,26,2,8,17,8,4,2,108,118
141,0021700281,11/25/2017,2017-18,Pacers,Celtics,0,1,38,45,78,80,0.487,0.563,7,10,23,25,0.304,0.4,15,8,15,9,1.0,0.889,10,4,26,26,42,34,20,22,9,8,19,15,2,4,98,108
142,0021700269,11/24/2017,2017-18,Celtics,Magic,1,0,42,41,91,95,0.462,0.432,17,9,42,24,0.405,0.375,17,12,25,19,0.68,0.632,13,16,33,35,55,63,27,21,6,6,9,12,10,4,118,103
143,0021700257,11/22/2017,2017-18,Heat,Celtics,1,0,40,35,81,84,0.494,0.417,10,9,28,26,0.357,0.346,14,19,16,27,0.875,0.704,7,7,41,30,52,48,20,19,3,11,16,11,4,4,104,98
144,0021700249,11/20/2017,2017-18,Mavericks,Celtics,0,1,39,38,96,84,0.406,0.452,7,13,33,36,0.212,0.361,17,21,20,26,0.85,0.808,8,5,37,48,51,60,18,24,7,8,11,17,3,4,102,110
145,0021700215,11/16/2017,2017-18,Celtics,Warriors,1,0,26,33,79,82,0.329,0.402,7,10,32,32,0.219,0.313,33,12,38,19,0.868,0.632,7,7,45,40,64,50,15,22,8,9,15,15,5,10,92,88
146,0021700201,11/14/2017,2017-18,Nets,Celtics,0,1,39,39,88,86,0.443,0.453,14,9,35,27,0.4,0.333,10,22,16,27,0.625,0.815,9,9,34,40,48,59,26,15,4,8,15,14,3,3,102,109
147,0021700188,11/12/2017,2017-18,Celtics,Raptors,1,0,35,32,87,69,0.402,0.464,10,10,26,24,0.385,0.417,15,20,19,23,0.789,0.87,15,6,31,30,55,41,24,18,9,8,15,17,2,8,95,94
148,0021700170,11/10/2017,2017-18,Celtics,Hornets,1,0,30,31,84,80,0.357,0.388,9,6,31,22,0.29,0.273,21,19,25,33,0.84,0.576,9,7,40,40,56,65,15,20,6,5,13,14,5,7,90,87
149,0021700161,11/08/2017,2017-18,Celtics,Lakers,1,0,38,37,98,85,0.388,0.435,7,5,29,24,0.241,0.208,24,17,31,23,0.774,0.739,16,12,32,36,65,56,20,16,8,8,14,20,6,8,107,96
150,0021700138,11/05/2017,2017-18,Magic,Celtics,0,1,33,39,91,89,0.363,0.438,6,11,29,33,0.207,0.333,16,15,18,20,0.889,0.75,10,9,35,45,52,63,18,26,4,10,13,14,4,1,88,104
151,0021700129,11/03/2017,2017-18,Thunder,Celtics,0,1,35,36,87,84,0.402,0.429,13,13,35,28,0.371,0.464,11,16,14,24,0.786,0.667,11,11,37,38,52,59,20,23,4,6,12,11,7,2,94,101
152,0021700109,11/01/2017,2017-18,Celtics,Kings,1,0,40,35,82,81,0.488,0.432,17,6,41,20,0.415,0.3,16,10,19,12,0.842,0.833,16,7,36,19,59,34,30,24,10,10,18,15,3,5,113,86
153,0021700092,10/30/2017,2017-18,Celtics,Spurs,1,0,42,36,88,87,0.477,0.414,11,12,31,26,0.355,0.462,13,10,16,20,0.813,0.5,15,12,39,28,61,49,24,24,10,8,15,11,6,4,108,94
154,0021700078,10/28/2017,2017-18,Heat,Celtics,0,1,34,34,79,81,0.43,0.42,7,6,31,23,0.226,0.261,15,22,16,26,0.938,0.846,6,11,34,30,49,48,17,15,6,11,19,12,9,5,90,96
155,0021700067,10/26/2017,2017-18,Bucks,Celtics,0,1,35,33,77,78,0.455,0.423,11,11,25,30,0.44,0.367,8,19,14,22,0.571,0.864,2,6,35,39,45,51,22,21,6,7,17,16,3,4,89,96
156,0021700051,10/24/2017,2017-18,Celtics,Knicks,1,0,37,36,75,85,0.493,0.424,14,1,29,12,0.483,0.083,22,16,27,25,0.815,0.64,5,11,36,32,50,51,26,20,11,8,14,14,7,2,110,89
157,0021700019,10/20/2017,2017-18,76ers,Celtics,0,1,35,35,92,84,0.38,0.417,10,10,32,29,0.313,0.345,12,22,16,32,0.75,0.688,14,14,33,41,56,64,20,16,7,4,17,19,4,5,92,102
158,0021700007,10/18/2017,2017-18,Celtics,Bucks,0,1,39,38,91,76,0.429,0.5,11,7,28,21,0.393,0.333,11,25,21,30,0.524,0.833,11,6,32,39,54,51,23,19,12,6,15,15,2,4,100,108
159,0021700001,10/17/2017,2017-18,Cavaliers,Celtics,1,0,38,36,83,88,0.458,0.409,5,8,22,32,0.227,0.25,21,19,25,25,0.84,0.76,9,9,41,37,55,52,19,24,3,11,17,12,4,4,102,99
160,0021701220,04/11/2018,2017-18,Cavaliers,Knicks,0,1,37,43,94,85,0.394,0.506,6,12,24,27,0.25,0.444,18,12,28,13,0.643,0.923,17,8,31,31,62,48,15,30,9,10,16,15,3,3,98,110
161,0021701207,04/09/2018,2017-18,Knicks,Cavaliers,0,1,46,40,87,85,0.529,0.471,11,19,30,45,0.367,0.422,6,24,12,28,0.5,0.857,8,7,29,35,43,53,26,29,4,9,14,11,7,2,109,123
162,0021701183,04/06/2018,2017-18,76ers,Cavaliers,1,0,50,45,101,87,0.495,0.517,14,16,39,34,0.359,0.471,18,24,21,33,0.857,0.727,11,8,33,33,53,52,35,24,11,6,12,15,7,2,132,130
163,0021701176,04/05/2018,2017-18,Cavaliers,Wizards,1,0,42,47,77,94,0.545,0.5,13,9,27,21,0.481,0.429,22,12,28,14,0.786,0.857,5,12,30,29,43,47,26,34,10,8,16,15,3,7,119,115
164,0021701156,04/03/2018,2017-18,Cavaliers,Raptors,1,0,38,42,77,94,0.494,0.447,13,11,30,34,0.433,0.324,23,11,26,14,0.885,0.786,2,9,40,37,46,51,18,28,8,7,12,11,6,1,112,106
165,0021701149,04/01/2018,2017-18,Cavaliers,Mavericks,1,0,35,32,85,79,0.412,0.405,11,13,26,37,0.423,0.351,17,10,23,11,0.739,0.909,10,4,40,34,58,46,21,15,7,5,11,15,1,3,98,87
166,0021701131,03/30/2018,2017-18,Cavaliers,Pelicans,1,0,43,43,90,89,0.478,0.483,10,11,24,26,0.417,0.423,11,5,15,6,0.733,0.833,9,7,36,34,54,44,22,25,6,4,10,11,2,2,107,102
167,0021701116,03/28/2018,2017-18,Hornets,Cavaliers,0,1,39,45,76,93,0.513,0.484,5,11,21,28,0.238,0.393,22,17,24,20,0.917,0.85,6,11,34,27,45,45,20,22,2,9,13,6,2,1,105,118
168,0021701110,03/27/2018,2017-18,Heat,Cavaliers,1,0,37,31,78,85,0.474,0.365,9,4,29,26,0.31,0.154,15,13,20,19,0.75,0.684,9,12,35,30,53,53,24,15,10,8,16,15,9,1,98,79
169,0021701094,03/25/2018,2017-18,Nets,Cavaliers,0,1,38,44,83,87,0.458,0.506,17,12,37,28,0.459,0.429,21,21,26,26,0.808,0.808,7,11,31,38,44,54,27,25,7,5,10,11,3,2,114,121
170,0021701080,03/23/2018,2017-18,Cavaliers,Suns,1,0,47,38,95,87,0.495,0.437,8,7,29,28,0.276,0.25,18,12,24,20,0.75,0.6,15,7,39,29,65,46,23,24,9,9,14,17,4,4,120,95
171,0021701065,03/21/2018,2017-18,Cavaliers,Raptors,1,0,47,47,78,88,0.603,0.534,15,15,24,34,0.625,0.441,23,20,28,23,0.821,0.87,4,10,29,23,42,38,28,32,3,4,10,7,4,5,132,129
172,0021701050,03/19/2018,2017-18,Cavaliers,Bucks,1,0,43,45,87,88,0.494,0.511,15,8,38,31,0.395,0.258,23,19,27,20,0.852,0.95,12,8,30,24,51,41,24,26,4,11,15,15,6,7,124,117
173,0021701039,03/17/2018,2017-18,Bulls,Cavaliers,0,1,41,44,91,87,0.451,0.506,16,13,34,37,0.471,0.351,11,13,15,20,0.733,0.65,11,11,34,33,55,49,30,25,4,4,12,13,3,5,109,114
174,0021701028,03/15/2018,2017-18,Trail Blazers,Cavaliers,1,0,43,41,96,80,0.448,0.513,12,11,35,33,0.343,0.333,15,12,19,21,0.789,0.571,13,2,37,32,58,47,26,17,4,5,7,11,3,7,113,105
175,0021701014,03/13/2018,2017-18,Suns,Cavaliers,0,1,38,43,98,87,0.388,0.494,6,17,32,35,0.188,0.486,25,26,30,30,0.833,0.867,11,5,36,39,63,50,17,25,10,12,18,20,2,9,107,129
176,0021701000,03/11/2018,2017-18,Lakers,Cavaliers,1,0,48,41,96,88,0.5,0.466,13,12,34,31,0.382,0.387,18,19,20,23,0.9,0.826,14,7,37,30,57,44,30,22,9,4,13,12,4,5,127,113
177,0021700986,03/09/2018,2017-18,Clippers,Cavaliers,1,0,43,39,89,87,0.483,0.448,11,12,28,36,0.393,0.333,19,12,30,18,0.633,0.667,13,8,39,32,64,47,25,22,6,10,14,13,3,7,116,102
178,0021700970,03/07/2018,2017-18,Nuggets,Cavaliers,0,1,42,44,86,87,0.488,0.506,10,13,27,29,0.37,0.448,14,12,18,18,0.778,0.667,14,7,37,28,58,39,22,25,7,10,21,10,2,4,108,113
179,0021700950,03/05/2018,2017-18,Cavaliers,Pistons,1,0,43,34,88,87,0.489,0.391,12,12,33,34,0.364,0.353,14,10,17,15,0.824,0.667,11,8,42,32,60,46,29,17,8,9,14,12,2,6,112,90
180,0021700937,03/03/2018,2017-18,Cavaliers,Nuggets,0,1,46,47,88,86,0.523,0.547,9,19,24,35,0.375,0.543,16,13,21,15,0.762,0.867,12,6,29,29,46,42,25,35,5,4,9,9,2,3,117,126
181,0021700923,03/01/2018,2017-18,Cavaliers,76ers,0,1,36,40,87,90,0.414,0.444,9,10,32,30,0.281,0.333,16,18,23,27,0.696,0.667,10,14,35,40,52,65,23,22,4,4,10,10,6,5,97,108
182,0021700908,02/27/2018,2017-18,Cavaliers,Nets,1,0,50,44,97,82,0.515,0.537,12,12,24,32,0.5,0.375,17,23,27,30,0.63,0.767,14,3,41,33,64,38,24,29,7,6,11,13,1,0,129,123
183,0021700894,02/25/2018,2017-18,Cavaliers,Spurs,0,1,38,38,91,86,0.418,0.442,8,9,34,19,0.235,0.474,10,25,14,32,0.714,0.781,13,10,34,34,54,58,18,22,8,11,16,10,3,9,94,110
184,0021700878,02/23/2018,2017-18,Grizzlies,Cavaliers,0,1,33,40,84,87,0.393,0.46,9,11,24,29,0.375,0.379,14,21,18,22,0.778,0.955,5,7,32,39,50,53,22,26,10,13,23,18,4,9,89,112
185,0021700869,02/22/2018,2017-18,Cavaliers,Wizards,0,1,42,44,84,92,0.5,0.478,8,12,35,30,0.229,0.4,11,10,19,10,0.579,1.0,6,9,30,34,46,52,20,29,5,9,13,11,2,3,103,110
186,0021700850,02/13/2018,2017-18,Thunder,Cavaliers,0,1,40,45,90,88,0.444,0.511,11,16,35,36,0.314,0.444,21,14,30,22,0.7,0.636,18,10,33,31,60,50,23,24,6,6,11,7,3,3,112,120
187,0021700807,02/07/2018,2017-18,Cavaliers,Timberwolves,1,0,52,54,88,93,0.591,0.581,21,19,41,33,0.512,0.576,15,11,23,12,0.652,0.917,7,4,34,31,47,37,33,33,5,7,16,12,1,4,140,138
188,0021700797,02/06/2018,2017-18,Magic,Cavaliers,1,0,46,36,88,84,0.523,0.429,6,12,22,37,0.273,0.324,18,14,27,20,0.667,0.7,12,9,38,27,61,44,27,19,7,4,13,14,8,4,116,98
189,0021700779,02/03/2018,2017-18,Cavaliers,Rockets,0,1,34,44,87,93,0.391,0.473,8,19,30,51,0.267,0.373,12,13,16,16,0.75,0.813,5,6,42,47,52,57,22,28,4,6,11,9,3,5,88,120
190,0021700757,01/31/2018,2017-18,Cavaliers,Heat,1,0,28,36,80,83,0.35,0.434,6,3,26,28,0.231,0.107,29,14,38,25,0.763,0.56,7,6,38,46,57,62,18,17,9,8,16,20,5,5,91,89
191,0021700747,01/30/2018,2017-18,Pistons,Cavaliers,1,0,49,38,93,84,0.527,0.452,9,13,23,35,0.391,0.371,18,25,28,32,0.643,0.781,8,7,39,34,57,50,30,24,12,2,11,15,5,5,125,114
192,0021700734,01/28/2018,2017-18,Cavaliers,Pistons,1,0,42,40,83,95,0.506,0.421,15,14,35,36,0.429,0.389,22,10,26,13,0.846,0.769,4,7,41,36,55,48,27,31,2,5,10,6,3,6,121,104
193,0021700715,01/26/2018,2017-18,Cavaliers,Pacers,1,0,46,43,82,91,0.561,0.473,13,13,37,31,0.351,0.419,10,9,13,11,0.769,0.818,8,8,36,29,47,42,27,27,13,13,21,16,4,1,115,108
194,0021700698,01/23/2018,2017-18,Spurs,Cavaliers,1,0,47,35,94,72,0.5,0.486,8,6,28,21,0.286,0.286,12,26,16,31,0.75,0.839,13,6,32,35,49,44,23,19,11,6,10,18,4,3,114,102
195,0021700674,01/20/2018,2017-18,Cavaliers,Thunder,0,1,46,58,89,100,0.517,0.58,10,14,37,30,0.27,0.467,22,18,27,28,0.815,0.643,3,16,25,36,36,64,32,37,7,9,15,14,4,2,124,148
196,0021700664,01/18/2018,2017-18,Cavaliers,Magic,1,0,38,41,85,88,0.447,0.466,10,5,34,22,0.294,0.227,18,16,27,21,0.667,0.762,14,9,32,33,55,53,22,25,8,12,20,15,4,6,104,103
197,0021700646,01/15/2018,2017-18,Cavaliers,Warriors,0,1,43,41,94,85,0.457,0.482,7,12,28,32,0.25,0.375,15,24,22,30,0.682,0.8,12,13,31,35,51,57,26,33,9,8,15,17,5,6,108,118
198,0021700619,01/12/2018,2017-18,Pacers,Cavaliers,1,0,39,37,85,85,0.459,0.435,10,7,21,34,0.476,0.206,9,14,12,19,0.75,0.737,6,9,38,37,50,52,16,19,5,12,14,12,4,5,97,95
199,0021700615,01/11/2018,2017-18,Raptors,Cavaliers,1,0,53,34,106,89,0.5,0.382,18,6,42,26,0.429,0.231,9,25,13,30,0.692,0.833,18,9,45,26,72,45,31,18,3,3,9,10,7,4,133,99
200,0021700594,01/08/2018,2017-18,Timberwolves,Cavaliers,1,0,52,37,100,84,0.52,0.44,10,13,31,38,0.323,0.342,13,12,17,16,0.765,0.75,15,8,41,29,63,40,30,26,6,0,5,14,2,4,127,99
201,0021700582,01/06/2018,2017-18,Magic,Cavaliers,0,1,49,47,98,94,0.5,0.5,14,15,37,34,0.378,0.441,15,22,22,31,0.682,0.71,14,14,32,31,56,56,29,25,5,11,20,18,2,2,127,131
202,0021700549,01/02/2018,2017-18,Cavaliers,Trail Blazers,1,0,43,42,83,90,0.518,0.467,13,13,32,32,0.406,0.406,28,13,37,19,0.757,0.684,8,13,32,30,52,51,28,25,11,5,10,15,4,5,127,110
203,0021700534,12/30/2017,2017-18,Jazz,Cavaliers,1,0,38,34,82,81,0.463,0.42,10,12,31,40,0.323,0.3,18,21,21,26,0.857,0.808,5,9,38,37,48,51,24,20,12,6,11,15,4,5,104,101
204,0021700513,12/27/2017,2017-18,Kings,Cavaliers,1,0,41,32,79,74,0.519,0.432,12,12,30,31,0.4,0.387,15,19,18,25,0.833,0.76,7,7,33,30,45,44,25,19,8,9,11,12,6,4,109,95
205,0021700494,12/25/2017,2017-18,Warriors,Cavaliers,1,0,38,28,82,88,0.463,0.318,10,15,37,36,0.27,0.417,13,21,17,25,0.765,0.84,10,19,37,31,51,61,28,12,7,8,15,14,7,0,99,92
206,0021700466,12/21/2017,2017-18,Cavaliers,Bulls,1,0,42,47,82,85,0.512,0.553,12,12,29,31,0.414,0.387,19,6,22,8,0.864,0.75,7,5,28,30,41,42,25,34,10,8,12,14,3,1,115,112
207,0021700453,12/19/2017,2017-18,Bucks,Cavaliers,1,0,43,40,82,80,0.524,0.5,11,16,29,41,0.379,0.39,22,20,27,24,0.815,0.833,8,7,32,30,44,44,27,26,12,9,14,14,3,3,119,116
208,0021700440,12/17/2017,2017-18,Wizards,Cavaliers,0,1,39,41,91,87,0.429,0.471,12,14,33,34,0.364,0.412,9,10,16,12,0.563,0.833,13,4,38,38,58,49,20,24,4,6,10,9,5,4,99,106
209,0021700430,12/16/2017,2017-18,Cavaliers,Jazz,1,0,42,37,79,81,0.532,0.457,10,17,22,34,0.455,0.5,15,9,17,14,0.882,0.643,8,11,33,27,46,42,30,24,9,9,12,12,1,7,109,100
210,0021700415,12/14/2017,2017-18,Cavaliers,Lakers,1,0,43,47,86,95,0.5,0.495,15,9,36,31,0.417,0.29,20,9,25,14,0.8,0.643,8,16,31,33,47,54,32,33,10,7,17,18,5,3,121,112
211,0021700379,12/09/2017,2017-18,Cavaliers,76ers,1,0,36,37,75,78,0.48,0.474,14,11,29,33,0.483,0.333,19,13,25,13,0.76,1.0,6,7,27,32,45,41,26,31,12,10,18,19,2,2,105,98
212,0021700369,12/08/2017,2017-18,Pacers,Cavaliers,1,0,38,37,86,85,0.442,0.435,15,11,39,36,0.385,0.306,15,17,24,22,0.625,0.773,12,9,37,35,58,52,21,23,7,4,10,13,3,4,106,102
213,0021700353,12/06/2017,2017-18,Cavaliers,Kings,1,0,37,39,78,86,0.474,0.453,14,10,39,32,0.359,0.313,13,7,21,13,0.619,0.538,7,9,36,36,51,51,28,25,5,15,15,14,3,5,101,95
214,0021700344,12/04/2017,2017-18,Bulls,Cavaliers,0,1,34,42,82,81,0.415,0.519,9,13,34,36,0.265,0.361,14,16,18,17,0.778,0.941,10,5,33,41,44,48,21,22,4,6,11,8,5,2,91,113
215,0021700329,12/02/2017,2017-18,Cavaliers,Grizzlies,1,0,42,43,75,84,0.56,0.512,11,13,24,23,0.458,0.565,21,12,23,14,0.913,0.857,1,6,30,30,35,43,24,31,8,6,11,13,7,4,116,111
216,0021700298,11/28/2017,2017-18,Cavaliers,Heat,1,0,40,37,81,84,0.494,0.44,11,10,33,31,0.333,0.323,17,13,23,20,0.739,0.65,5,8,40,34,53,48,21,24,12,7,14,15,2,5,108,97
217,0021700291,11/27/2017,2017-18,76ers,Cavaliers,0,1,36,41,96,86,0.375,0.477,3,15,28,37,0.107,0.405,16,16,20,20,0.8,0.8,22,11,31,35,62,51,15,25,6,7,14,12,2,3,91,113
218,0021700270,11/24/2017,2017-18,Cavaliers,Hornets,1,0,38,36,83,94,0.458,0.383,13,11,39,29,0.333,0.379,11,16,15,27,0.733,0.593,3,15,42,40,53,65,25,25,4,4,12,9,7,3,100,99
219,0021700254,11/22/2017,2017-18,Cavaliers,Nets,1,0,43,42,82,81,0.524,0.519,14,14,34,37,0.412,0.378,19,11,27,16,0.704,0.688,4,8,29,34,42,49,21,26,8,5,10,19,2,2,119,109
220,0021700242,11/20/2017,2017-18,Pistons,Cavaliers,0,1,34,42,77,80,0.442,0.525,13,16,30,33,0.433,0.485,7,16,13,17,0.538,0.941,7,7,27,35,41,47,23,28,7,4,14,11,2,2,88,116
221,0021700220,11/17/2017,2017-18,Cavaliers,Clippers,1,0,42,46,90,103,0.467,0.447,11,10,33,35,0.333,0.286,23,11,29,14,0.793,0.786,8,13,43,42,55,59,24,29,9,7,15,15,4,10,118,113
222,0021700207,11/15/2017,2017-18,Hornets,Cavaliers,0,1,41,42,86,95,0.477,0.442,6,13,26,38,0.231,0.342,19,18,28,20,0.679,0.9,8,16,33,35,51,58,21,25,7,9,13,14,5,4,107,115
223,0021700193,11/13/2017,2017-18,Knicks,Cavaliers,0,1,38,35,88,88,0.432,0.398,8,16,25,45,0.32,0.356,17,18,22,22,0.773,0.818,13,14,36,34,56,56,19,21,13,7,17,20,3,7,101,104
224,0021700181,11/11/2017,2017-18,Mavericks,Cavaliers,0,1,39,35,92,81,0.424,0.432,10,12,34,31,0.294,0.387,16,29,21,35,0.762,0.829,9,10,33,43,49,61,21,18,7,8,11,17,3,3,104,111
225,0021700166,11/09/2017,2017-18,Rockets,Cavaliers,1,0,36,45,77,81,0.468,0.556,16,12,46,27,0.348,0.444,29,11,36,14,0.806,0.786,17,4,28,22,52,35,21,24,11,9,22,18,5,1,117,113
226,0021700149,11/07/2017,2017-18,Cavaliers,Bucks,1,0,41,47,82,83,0.5,0.566,9,13,18,30,0.5,0.433,33,12,38,16,0.868,0.75,12,8,27,28,46,40,18,29,7,6,13,16,4,8,124,119
227,0021700122,11/03/2017,2017-18,Wizards,Cavaliers,0,1,45,46,84,82,0.536,0.561,11,12,28,27,0.393,0.444,21,26,31,28,0.677,0.929,9,8,28,26,48,39,25,20,5,11,16,15,2,4,122,130
228,0021700106,11/01/2017,2017-18,Cavaliers,Pacers,0,1,43,49,86,90,0.5,0.544,7,16,31,26,0.226,0.615,14,10,20,13,0.7,0.769,8,8,33,35,46,47,25,35,6,9,16,14,3,1,107,124
229,0021700090,10/29/2017,2017-18,Cavaliers,Knicks,0,1,31,42,81,89,0.383,0.472,10,13,33,28,0.303,0.464,23,17,27,21,0.852,0.81,7,11,34,40,48,57,20,27,5,9,15,14,5,6,95,114
230,0021700077,10/28/2017,2017-18,Pelicans,Cavaliers,1,0,49,36,95,78,0.516,0.462,13,12,33,32,0.394,0.375,12,17,16,23,0.75,0.739,10,5,37,32,55,43,33,19,10,8,11,18,4,2,123,101
231,0021700058,10/25/2017,2017-18,Nets,Cavaliers,1,0,40,39,93,81,0.43,0.481,17,12,46,35,0.37,0.343,15,17,21,26,0.714,0.654,10,9,28,38,49,61,22,21,11,5,13,21,3,7,112,107
232,0021700049,10/24/2017,2017-18,Cavaliers,Bulls,1,0,43,42,83,88,0.518,0.477,16,17,38,33,0.421,0.515,17,11,22,13,0.773,0.846,8,8,31,31,48,45,28,28,5,3,9,12,3,3,119,112
233,0021700028,10/21/2017,2017-18,Cavaliers,Magic,0,1,33,40,86,90,0.384,0.444,7,17,25,35,0.28,0.486,20,17,27,20,0.741,0.85,11,12,33,38,55,58,15,28,4,7,16,12,7,6,93,114
234,0021700021,10/20/2017,2017-18,Bucks,Cavaliers,0,1,38,44,82,81,0.463,0.543,11,11,35,26,0.314,0.423,10,17,12,17,0.833,1.0,8,9,22,35,34,49,23,25,9,8,15,18,2,3,97,116
235,0021701226,04/11/2018,2017-18,Pelicans,Spurs,1,0,52,37,88,92,0.591,0.402,5,8,19,24,0.263,0.333,13,16,19,19,0.684,0.842,11,12,40,26,56,44,30,22,11,9,19,17,5,1,122,98
236,0021701212,04/09/2018,2017-18,Clippers,Pelicans,0,1,45,44,98,95,0.459,0.463,2,11,17,30,0.118,0.367,8,14,19,20,0.421,0.7,17,9,44,41,68,53,29,34,6,13,16,8,6,10,100,113
237,0021701195,04/07/2018,2017-18,Warriors,Pelicans,0,1,49,49,90,87,0.544,0.563,15,11,33,27,0.455,0.407,7,17,11,22,0.636,0.773,8,4,34,30,48,40,31,39,3,15,17,8,0,6,120,126
238,0021701189,04/06/2018,2017-18,Suns,Pelicans,0,1,37,45,94,99,0.394,0.455,9,16,33,38,0.273,0.421,20,16,26,20,0.769,0.8,12,13,36,42,56,65,20,29,8,9,14,15,4,7,103,122
239,0021701173,04/04/2018,2017-18,Pelicans,Grizzlies,1,0,45,37,86,93,0.523,0.398,16,10,36,32,0.444,0.313,17,11,19,15,0.895,0.733,11,11,37,26,53,50,32,19,14,9,18,21,7,1,123,95
240,0021701150,04/01/2018,2017-18,Pelicans,Thunder,0,1,38,41,83,95,0.458,0.432,11,9,32,31,0.344,0.29,17,18,23,25,0.739,0.72,7,14,37,37,51,61,28,24,13,13,21,18,3,4,104,109
241,0021701112,03/27/2018,2017-18,Pelicans,Trail Blazers,0,1,43,44,94,105,0.457,0.419,4,10,24,32,0.167,0.313,13,9,14,10,0.929,0.9,11,17,43,30,62,52,28,20,3,11,16,10,10,7,103,107
